"","Subject","Age","Gender","STAIT","Condition","EV","AltEV","Risk","AltRisk","Actual","Counterfactual","Satisfaction","ReactionTime","Trial","TrialTot"
"1297",14,18,"female",31,"double","low","low","high","low",40,20,3.27020649485445,1.00129262900009,1,49
"1298",14,18,"female",31,"double","high","low","low","low",20,20,0.36606789121505,1.1155571700001,2,50
"1299",14,18,"female",31,"double","high","low","high","low",0,20,-4.00234227728455,1.02139713500037,3,51
"1300",14,18,"female",31,"double","high","high","low","high",20,0,-0.585708625944081,2.32386600899918,4,52
"1301",14,18,"female",31,"double","high","high","high","low",0,20,-4.49043279890462,1.71120401400003,5,53
"1302",14,18,"female",31,"double","high","high","low","high",40,0,4.27079206417559,2.28996655500123,6,54
"1303",14,18,"female",31,"double","high","low","low","low",40,20,4.27079206417559,1.71671826099919,7,55
"1304",14,18,"female",31,"double","low","high","high","low",40,40,2.68449786891037,2.32872727799986,8,56
"1305",14,18,"female",31,"double","low","high","low","high",20,0,1.39105798661719,2.10668404500029,9,57
"1306",14,18,"female",31,"double","high","low","low","high",40,40,4.58805090322863,1.8603119499985,10,58
"1307",14,18,"female",31,"double","high","low","low","low",20,40,1.34224893445519,2.94103396399987,11,59
"1308",14,18,"female",31,"double","high","low","high","low",40,20,5.0517368987677,0.879388171000755,12,60
"1309",14,18,"female",31,"double","low","low","low","high",20,0,3.68508343823151,3.29860104099862,13,61
"1310",14,18,"female",31,"double","low","high","high","high",0,0,-0.536899573782074,4.34855647699987,14,62
"1311",14,18,"female",31,"double","low","high","high","high",40,0,6.71124467227593,1.99151628499931,15,63
"1312",14,18,"female",31,"double","high","low","low","high",40,40,6.71124467227593,2.12082972299868,16,64
"1313",14,18,"female",31,"double","low","high","high","low",40,20,6.71124467227593,1.83217675100059,17,65
"1314",14,18,"female",31,"double","low","low","low","high",0,40,-2.8797340775584,2.367218632,18,66
"1315",14,18,"female",31,"double","low","low","low","high",0,0,-4.3684101684996,2.96321344799981,19,67
"1316",14,18,"female",31,"double","high","low","low","low",20,40,0.878562938916121,2.40233524999894,20,68
"1317",14,18,"female",31,"double","low","high","high","high",0,0,-3.00175670796341,3.29210966900064,21,69
"1318",14,18,"female",31,"double","high","low","high","high",0,0,-3.17258839053044,2.75131134099865,22,70
"1319",14,18,"female",31,"double","high","high","low","high",0,0,-3.17258839053044,1.54736871600107,23,71
"1320",14,18,"female",31,"double","low","high","low","high",20,0,-3.17258839053044,1.06619649900131,24,72
"1321",14,18,"female",31,"single","high","low","low","low",20,20,1.48867609094121,2.49466986500011,1,73
"1322",14,18,"female",31,"single","low","low","high","low",20,0,1.48867609094121,2.22083112099972,2,74
"1323",14,18,"female",31,"single","high","high","high","low",0,20,-3.6362743860695,2.25122818599993,3,75
"1324",14,18,"female",31,"single","high","low","high","high",0,40,-5.0517368987677,1.93669018600121,4,76
"1325",14,18,"female",31,"single","high","low","low","low",20,20,0.732135782430101,1.70601884600001,5,77
"1326",14,18,"female",31,"single","high","high","low","high",40,40,6.05232246808883,5.52628208799979,6,78
"1327",14,18,"female",31,"single","low","high","low","low",20,20,0.951776517159131,3.7709266210004,7,79
"1328",14,18,"female",31,"single","high","low","low","high",40,0,4.39281469458061,1.54609930999868,8,80
"1329",14,18,"female",31,"single","low","high","low","high",0,40,-5.22256858133472,2.14967339099894,9,81
"1330",14,18,"female",31,"single","high","low","high","high",40,0,5.24697310741572,1.86574575099985,10,82
"1331",14,18,"female",31,"single","high","low","low","low",20,20,1.85474398215626,5.44680371400136,11,83
"1332",14,18,"female",31,"single","low","high","low","high",0,0,-6.05232246808883,3.73757842499981,12,84
"1333",14,18,"female",31,"single","high","high","low","high",20,40,0.268449786891037,1.77450803799911,13,85
"1334",14,18,"female",31,"single","high","high","low","high",20,40,0.268449786891037,0.861916518999351,14,86
"1335",14,18,"female",31,"single","high","low","high","high",40,40,5.17375952917271,1.9179477130001,15,87
"1336",14,18,"female",31,"single","low","low","low","high",20,40,2.44045260810034,1.58967425099945,16,88
"1337",14,18,"female",31,"single","high","low","low","high",40,40,5.19816405525372,2.66539547799948,17,89
"1338",14,18,"female",31,"single","low","high","low","high",20,0,2.97735218188241,3.56839079600104,18,90
"1339",14,18,"female",31,"single","high","low","low","high",20,0,2.97735218188241,7.58980805699866,19,91
"1340",14,18,"female",31,"single","low","low","low","high",20,40,2.97735218188241,2.05414691700025,20,92
"1341",14,18,"female",31,"single","high","low","low","high",40,40,2.97735218188241,1.58866705999935,21,93
"1342",14,18,"female",31,"single","low","low","low","high",20,20,2.97735218188241,1.82528620599987,22,94
"1343",14,18,"female",31,"single","low","high","low","high",20,0,2.75771144715338,1.12078744100108,23,95
"1344",14,18,"female",31,"single","low","high","high","high",40,0,5.46661384214475,1.30402727500041,24,96
"1345",15,19,"male",35,"double","low","high","high","low",0,20,-7.49218950686803,1.97163190399806,1,1
"1346",15,19,"male",35,"double","high","high","high","low",0,40,-7.39457140254402,1.18399220900028,2,2
"1347",15,19,"male",35,"double","low","high","low","high",20,0,4.09996038160857,1.28528887800348,3,3
"1348",15,19,"male",35,"double","high","low","low","high",20,0,4.09996038160857,1.62923480699828,4,4
"1349",15,19,"male",35,"double","high","low","high","high",40,0,6.5404129897089,2.36216407000029,5,5
"1350",15,19,"male",35,"double","low","low","low","high",40,0,4.24638753809459,1.60274545399807,6,6
"1351",15,19,"male",35,"double","low","high","high","high",40,40,3.92912869904154,2.76160676800282,7,7
"1352",15,19,"male",35,"double","high","low","low","low",40,0,7.17493066781499,0.799107913000626,8,8
"1353",15,19,"male",35,"double","high","low","low","low",20,20,4.92971426836268,1.53161687000102,9,9
"1354",15,19,"male",35,"double","high","low","high","high",0,0,-7.19933519389599,2.86925155800054,10,10
"1355",15,19,"male",35,"double","low","high","low","high",20,0,6.19874962457485,1.12096993399973,11,11
"1356",15,19,"male",35,"double","low","low","low","high",0,40,-7.58980761119205,1.7371090710003,12,12
"1357",15,19,"male",35,"double","low","high","low","high",20,0,7.10171708957198,1.55753062000076,13,13
"1358",15,19,"male",35,"double","low","low","low","high",40,40,6.41839035930388,3.06682729899694,14,14
"1359",15,19,"male",35,"double","low","high","high","high",40,0,6.41839035930388,2.62272485299764,15,15
"1360",15,19,"male",35,"double","high","low","low","low",20,20,5.0761414248487,1.1681000690005,16,16
"1361",15,19,"male",35,"double","high","low","low","high",20,0,5.27137763349673,1.33110888800002,17,17
"1362",15,19,"male",35,"double","high","high","low","high",20,0,6.80886277659994,0.927695759000926,18,18
"1363",15,19,"male",35,"double","high","high","high","low",0,20,-7.19933519389599,3.27303769400169,19,19
"1364",15,19,"male",35,"double","low","low","low","high",20,40,4.41721922066161,1.31500296200102,20,20
"1365",15,19,"male",35,"double","high","low","high","low",40,20,6.5160084636279,1.43031461699866,21,21
"1366",15,19,"male",35,"double","high","low","low","low",20,40,4.61245542930964,1.11311338799715,22,22
"1367",15,19,"male",35,"double","high","low","low","high",20,40,4.61245542930964,1.13635303600313,23,23
"1368",15,19,"male",35,"double","high","high","low","high",20,40,-4.68566900755265,2.38942165800108,24,24
"1369",15,19,"male",35,"single","low","high","low","low",20,40,5.17375952917271,1.5590152650002,1,25
"1370",15,19,"male",35,"single","low","high","high","low",0,40,-7.51659403294904,2.42152151100163,2,26
"1371",15,19,"male",35,"single","high","low","low","high",20,40,4.27079206417559,1.04772635799964,3,27
"1372",15,19,"male",35,"single","high","low","high","high",40,40,6.12553604633184,2.78390263199981,4,28
"1373",15,19,"male",35,"single","high","high","low","high",20,40,4.39281469458061,0.819881618001091,5,29
"1374",15,19,"male",35,"single","low","high","low","high",20,40,4.39281469458061,1.34783334900203,6,30
"1375",15,19,"male",35,"single","low","high","low","high",20,40,4.39281469458061,0.605451088002155,7,31
"1376",15,19,"male",35,"single","low","high","low","low",20,40,4.39281469458061,1.18117857600009,8,32
"1377",15,19,"male",35,"single","high","high","high","low",40,20,7.19933519389599,2.29242874200281,9,33
"1378",15,19,"male",35,"single","high","low","low","high",20,0,4.41721922066161,1.02872424000088,10,34
"1379",15,19,"male",35,"single","high","low","high","high",40,40,7.02850351132897,1.57285830100227,11,35
"1380",15,19,"male",35,"single","high","low","high","high",40,0,7.02850351132897,1.04212657300013,12,36
"1381",15,19,"male",35,"single","high","low","low","high",20,0,4.58805090322863,1.55667895399893,13,37
"1382",15,19,"male",35,"single","high","high","low","high",20,0,4.58805090322863,0.92841583000336,14,38
"1383",15,19,"male",35,"single","high","low","high","high",40,40,7.00409898524797,1.13198973900217,15,39
"1384",15,19,"male",35,"single","low","low","low","high",0,0,-7.15052614173399,1.23600558999897,16,40
"1385",15,19,"male",35,"single","low","low","high","low",40,40,6.88207635484295,2.07533486700049,17,41
"1386",15,19,"male",35,"single","low","low","low","high",20,0,4.3684101684996,2.23488783200082,18,42
"1387",15,19,"male",35,"single","high","low","high","low",40,20,7.272548772139,0.858501672999409,19,43
"1388",15,19,"male",35,"single","high","low","low","low",20,20,5.8326817333598,1.02918728400255,20,44
"1389",15,19,"male",35,"single","low","low","high","low",40,20,6.88207635484295,2.81985079799779,21,45
"1390",15,19,"male",35,"single","high","low","low","low",40,20,6.88207635484295,4.43884203100242,22,46
"1391",15,19,"male",35,"single","high","high","high","low",40,20,5.90589531160281,1.37553693600057,23,47
"1392",15,19,"male",35,"single","high","low","high","low",0,20,-7.61421213727305,2.88291598100113,24,48
"1393",15,19,"male",35,"double","low","low","low","high",20,40,-3.22139744269244,1.39175953000085,1,49
"1394",15,19,"male",35,"double","high","low","low","low",40,20,5.51542289430676,1.07594076299938,2,50
"1395",15,19,"male",35,"double","high","low","high","low",40,0,7.15052614173399,2.09534905799956,3,51
"1396",15,19,"male",35,"double","high","high","high","low",0,20,-6.88207635484295,1.39253150700097,4,52
"1397",15,19,"male",35,"double","high","high","high","low",40,20,7.17493066781499,1.43440900100177,5,53
"1398",15,19,"male",35,"double","high","high","high","low",40,40,7.272548772139,1.37688168000022,6,54
"1399",15,19,"male",35,"double","high","low","low","low",20,20,0.732135782430101,2.08429703900038,7,55
"1400",15,19,"male",35,"double","low","high","high","low",40,20,6.97969445916696,1.34874331800165,8,56
"1401",15,19,"male",35,"double","low","high","low","high",40,0,5.90589531160281,1.53408496799966,9,57
"1402",15,19,"male",35,"double","high","low","low","high",20,0,7.223739719977,2.00315181000042,10,58
"1403",15,19,"male",35,"double","high","low","low","low",20,0,7.223739719977,2.1809758169984,11,59
"1404",15,19,"male",35,"double","low","high","low","high",20,0,7.223739719977,0.6665620950007,12,60
"1405",15,19,"male",35,"double","low","low","low","high",20,40,-0.927371991078128,0.621172785999079,13,61
"1406",15,19,"male",35,"double","high","low","high","high",40,40,7.00409898524797,1.02302003500154,14,62
"1407",15,19,"male",35,"double","high","low","high","high",40,40,7.05290803740997,1.47266574099922,15,63
"1408",15,19,"male",35,"double","high","low","low","high",20,40,0.732135782430101,2.58681337999951,16,64
"1409",15,19,"male",35,"double","low","high","high","low",40,20,7.07731256349098,1.57886118399983,17,65
"1410",15,19,"male",35,"double","low","low","high","low",0,20,-7.02850351132897,3.64389095599836,18,66
"1411",15,19,"male",35,"double","low","low","high","low",40,0,7.02850351132897,1.18290701499791,19,67
"1412",15,19,"male",35,"double","high","low","low","low",20,20,0.463685995539064,1.4169342080022,20,68
"1413",15,19,"male",35,"double","high","low","high","high",0,0,0.610113152025084,1.52061059700281,21,69
"1414",15,19,"male",35,"double","high","low","high","high",40,40,7.10171708957198,1.09137249500054,22,70
"1415",15,19,"male",35,"double","high","high","high","low",40,20,7.05290803740997,1.17627206500038,23,71
"1416",15,19,"male",35,"double","high","low","high","low",0,20,-7.41897592862502,1.17417330899843,24,72
"1417",15,19,"male",35,"single","high","low","low","low",20,20,2.68449786891037,2.24875096899996,1,73
"1418",15,19,"male",35,"single","low","low","high","low",40,20,6.32077225497987,1.53625045800072,2,74
"1419",15,19,"male",35,"single","high","high","high","low",40,20,6.32077225497987,1.50813569100137,3,75
"1420",15,19,"male",35,"single","high","low","high","high",40,40,6.66243562011392,0.841847067000344,4,76
"1421",15,19,"male",35,"single","low","high","low","low",20,20,6.66243562011392,1.55879320199892,5,77
"1422",15,19,"male",35,"single","high","high","high","low",0,20,-7.19933519389599,0.739648177997879,6,78
"1423",15,19,"male",35,"single","high","low","low","low",20,20,-0.585708625944081,1.11564255099802,7,79
"1424",15,19,"male",35,"single","low","high","high","low",40,20,6.83326730268094,1.12585890099945,8,80
"1425",15,19,"male",35,"single","high","low","high","low",40,20,7.05290803740997,1.06350970399944,9,81
"1426",15,19,"male",35,"single","high","low","high","high",40,0,7.05290803740997,0.784049462999974,10,82
"1427",15,19,"male",35,"single","high","low","low","low",0,20,-3.6606789121505,0.628070529997785,11,83
"1428",15,19,"male",35,"single","high","low","high","low",40,20,7.19933519389599,0.714572769997176,12,84
"1429",15,19,"male",35,"single","high","high","high","low",40,20,7.19933519389599,0.738864854996791,13,85
"1430",15,19,"male",35,"single","high","high","high","low",0,20,-7.248144246058,0.588129411000409,14,86
"1431",15,19,"male",35,"single","high","low","high","high",0,40,-7.272548772139,1.08845743699931,15,87
"1432",15,19,"male",35,"single","low","low","high","low",40,40,7.66302118943506,0.636250881001615,16,88
"1433",15,19,"male",35,"single","low","high","high","low",40,20,7.66302118943506,0.915344451997953,17,89
"1434",15,19,"male",35,"single","high","low","high","low",0,20,-7.07731256349098,0.640010990002338,18,90
"1435",15,19,"male",35,"single","low","high","high","low",0,40,-7.07731256349098,0.735079780999513,19,91
"1436",15,19,"male",35,"single","low","low","high","low",40,20,6.73564919835693,0.639070700002776,20,92
"1437",15,19,"male",35,"single","low","high","high","low",40,20,6.61362656795191,1.13314533500306,21,93
"1438",15,19,"male",35,"single","low","low","high","low",40,20,6.39398583322288,4.14957836599933,22,94
